COMID,CatAreaSqKm,WsAreaSqKm,CatPctFull,WsPctFull,HUDen2010Cat,PopDen2010Cat,HUDen2010Ws,PopDen2010Ws
14254361,19.962,19.962,100.0,100.0,0.8909968634941388,1.900077648660956,0.8909968634941388,1.900077648660956
14254409,54.2277,54.2277,100.0,100.0,0.6060431749838183,1.3302539202346768,0.6060431749838183,1.3302539202346768
14254737,18.4212,18.4212,100.0,100.0,0.8889826142319717,1.8962435851573187,0.8889826142319717,1.8962435851573187
14251993,5.9499,353.6829,100.0,100.0,0.5030149525170171,1.0399209834003933,0.45670754471844693,0.884752846748316
14254019,0.9999,0.9999,100.0,100.0,0.8909968634959495,1.900077648658866,0.8909968634959495,1.900077648658866
14254015,4.1958,4.1958,100.0,100.0,0.8909968634963535,1.9000776486593736,0.8909968634963535,1.9000776486593736
14251959,10.3113,10.3113,100.0,100.0,0.5030149525172384,1.0399209833987955,0.5030149525172384,1.0399209833987955
14251941,2.7837,2.7837,100.0,100.0,0.5030149525185904,1.0399209834012286,0.5030149525185904,1.0399209834012286
14254913,0.5076,165.6855,100.0,100.0,22.87586630762411,45.11081394716312,1.5919292884977865,3.1274999971699398
14251927,1.737,1.737,100.0,100.0,0.5849284193316062,0.9733484698860103,0.5849284193316062,0.9733484698860103
14251859,6.5637,6.5637,100.0,100.0,0.41698136224324694,0.8296266964555052,0.41698136224324694,0.8296266964555052
14254467,10.6227,10.6227,100.0,100.0,0.5354288101092942,1.1890459194442091,0.5354288101092942,1.1890459194442091
14254083,1.2105,1.2105,100.0,100.0,0.8909968634944239,1.9000776486617101,0.8909968634944239,1.9000776486617101
14254413,6.3054,6.3054,100.0,100.0,0.5597683638624037,1.268722587871824,0.5597683638624037,1.268722587871824
14253917,8.1144,8.1144,100.0,100.0,0.7846517844276841,1.6976529566770187,0.7846517844276841,1.6976529566770187
14254115,0.5535,0.5535,100.0,100.0,58.124146494146345,141.91065200601625,58.124146494146345,141.91065200601625
14253851,2.1438,2.1438,100.0,100.0,0.5030149525188917,1.0399209834005039,0.5030149525188917,1.0399209834005039
14254017,0.6696,0.6696,100.0,100.0,0.5849284193306452,0.9733484698870968,0.5849284193306452,0.9733484698870968
14252115,3.4785,3.4785,100.0,100.0,0.5030149525174644,1.0399209833997412,0.5030149525174644,1.0399209833997412
14253915,0.0612,883.0809,100.0,100.0,0.8909968634955883,1.9000776486617648,0.5163445561673908,0.9740710643782466
14253913,0.7434,883.8243,100.0,100.0,0.8909968634963681,1.9000776486561743,0.5166596827429388,0.9748499446318687
14251883,4.8258,4.8258,100.0,100.0,0.41698136224356586,0.829626696454681,0.41698136224356586,0.829626696454681
14254109,0.9918,10.0494,100.0,100.0,58.49541946125227,144.0226401433757,29.64449584837901,74.22149628210639
14254081,1.0053,7.2918,100.0,100.0,0.8742772799319606,1.868252419104745,0.8886917814366823,1.8956899935818317
14254077,0.1755,36.2331,100.0,100.0,0.6542744150974359,1.449483515651282,0.8857977868302741,1.8901813610074767
14252071,22.1319,22.1319,100.0,100.0,0.5849284193282095,0.9733484698873571,0.5849284193282095,0.9733484698873571
